2024-06-10 08:34:23.493626,5
2024-06-10 11:59:54.953867,10
2024-06-11 12:05:48.220496,10
2024-06-11 12:24:40.584782,4
2024-06-11 15:03:01.836626,6
2024-06-13 11:22:25.543517,3
2024-06-13 12:06:32.783060,9
2024-06-13 13:20:29.650527,7
2024-06-13 13:32:28.725837,4
2024-06-13 13:50:34.981409,2
2024-06-13 13:55:25.865621,3
2024-06-14 11:50:58.514005,10
2024-06-14 13:08:29.954362,10
2024-06-14 14:51:15.573121,5
2024-06-17 12:46:01.129734,9
2024-06-17 14:30:03.664455,2
2024-06-17 14:36:26.217039,10
2024-06-18 11:44:33.212720,10
2024-06-18 12:49:34.668474,6
2024-06-18 17:10:26.862753,7
2024-06-19 11:44:47.964587,9
2024-06-19 13:47:11.891131,10
2024-06-20 12:09:00.617028,7
2024-06-24 12:07:56.799444,10
2024-06-25 04:02:40.374822,2
2024-06-25 12:03:51.287695,10
2024-06-25 21:23:50.301186,3
2024-06-25 21:26:23.614911,3
2024-06-26 11:36:48.986098,10
2024-06-27 10:21:50.223994,9
2024-06-27 17:43:45.267625,3
2024-06-28 13:02:43.862669,10
2024-06-28 17:34:49.177266,6
2024-07-01 12:01:30.358239,6
2024-07-01 12:09:40.101748,4
2024-07-01 12:50:43.421987,10
2024-07-01 13:03:28.445687,3
2024-07-01 14:40:07.072309,6
2024-07-01 15:09:11.340434,4
2024-07-02 11:46:42.513144,5
2024-07-02 16:26:41.902387,6
2024-07-02 17:55:26.336323,3
2024-07-02 18:11:46.592798,3
2024-07-03 11:43:07.844216,9
2024-07-03 11:47:28.154878,7
2024-07-03 13:27:25.741606,6
2024-07-03 21:17:38.855947,2
2024-07-04 12:17:48.074561,7
2024-07-04 13:18:14.365016,7
2024-07-05 12:38:11.682462,10
2024-07-05 12:59:36.941969,2
2024-07-08 12:08:35.357736,10
2024-07-08 13:12:35.545018,3
2024-07-08 16:30:13.059116,5
2024-07-09 12:12:54.596205,4
2024-07-09 14:29:50.694060,3
2024-07-10 12:23:36.689491,10
2024-07-11 11:53:00.079619,10
2024-07-11 14:13:15.473946,5
2024-07-12 12:24:52.485502,10
2024-07-13 14:26:45.149615,6
2024-07-15 13:21:12.164532,1
2024-07-15 13:25:47.881258,6
2024-07-15 15:20:32.474492,3
2024-07-16 12:07:14.699000,7
2024-07-16 12:55:11.084241,3
2024-07-16 21:13:43.334576,2
2024-07-17 12:36:48.958972,4
2024-07-18 12:06:43.288551,6
2024-07-18 14:36:55.025990,6
2024-07-19 12:07:59.377791,9
2024-07-19 13:11:59.622912,10
2024-07-22 12:12:48.455236,10
2024-07-22 16:06:54.077835,6
2024-07-22 16:56:06.828839,2
2024-07-23 13:33:07.545322,6
2024-07-24 13:54:32.347741,6
2024-07-24 14:06:16.061232,3
2024-07-25 08:14:36.873077,4
2024-07-25 10:40:43.828174,4
2024-07-25 11:27:54.586859,3
2024-07-25 11:38:37.114268,2
2024-07-25 12:08:42.405226,3
2024-07-25 13:35:09.184113,6
2024-07-26 12:58:40.829081,3
2024-07-26 21:13:07.991159,2
2024-07-29 17:52:41.324955,10
2024-07-30 09:42:02.804056,4
2024-07-30 15:21:12.137773,7
2024-07-30 15:43:07.864109,3
2024-07-30 19:18:21.322300,2
2024-07-31 12:19:07.252015,7
2024-07-31 12:39:46.642857,1
2024-07-31 13:33:04.112499,10
2024-07-31 16:39:44.172968,7
2024-08-01 07:04:57.273697,8
2024-08-01 14:19:58.927129,6
2024-08-01 14:25:35.726733,3
2024-08-01 14:31:27.585963,3
2024-08-01 14:51:20.881148,3
2024-08-01 15:00:47.135109,3
2024-08-01 15:33:25.285997,3
2024-08-02 13:54:59.294278,6
2024-08-02 15:55:05.414451,3
2024-08-20 12:13:51.697523,9
2024-08-20 14:00:27.149402,10
2024-08-21 12:01:40.128462,10
2024-08-21 12:26:54.866096,4
2024-08-22 14:10:24.453197,2
2024-08-22 14:14:13.977143,5
2024-08-23 12:00:04.375327,8
2024-08-23 13:26:46.649438,6
2024-08-26 11:05:56.390283,10
2024-08-26 11:40:20.498349,3
2024-08-26 12:58:02.741860,8
2024-08-26 17:03:54.946750,4
2024-08-27 10:04:02.668023,9
2024-08-27 11:09:02.810197,9
2024-08-27 12:33:17.666427,7
2024-08-28 09:01:48.188599,4
2024-08-28 12:06:33.221476,9
2024-08-28 13:00:48.303138,9
2024-08-29 07:43:03.670481,3
2024-08-29 10:33:33.659237,10
2024-08-29 11:37:13.610546,10
2024-08-29 11:39:58.598627,4
2024-08-29 11:55:36.482755,10
